time,msenconds,signal,signal_copy
00:03:55.270398,59.366,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:55.371128,59.467,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:55.471037,59.567,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:55.571150,59.667,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:55.671971,59.768,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:55.771953,59.868,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:55.872464,59.968,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:55.971810,60.068,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:56.072243,60.168,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:56.173111,60.269,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:56.273413,60.369,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:56.373007,60.469,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:56.473444,60.569,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:56.573818,60.670,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:56.674615,60.770,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:56.773369,60.869,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:56.873827,60.970,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:56.974934,61.071,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:57.075158,61.171,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:57.175419,61.271,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:57.274416,61.370,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:57.375685,61.472,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:57.475345,61.571,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:57.575336,61.671,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:57.677110,61.773,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:57.775047,61.871,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:57.875586,61.971,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:57.976378,62.072,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:58.076259,62.172,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:58.176866,62.273,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:58.277030,62.373,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:58.376789,62.473,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:58.477138,62.573,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:58.578140,62.674,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:58.678669,62.775,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:58.776459,62.872,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:58.878372,62.974,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:58.978667,63.075,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:59.078208,63.174,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:59.178804,63.275,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:59.281035,63.377,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:59.379888,63.476,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:59.479960,63.576,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:59.579146,63.675,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:59.679934,63.776,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:59.779351,63.875,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:59.879949,63.976,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:03:59.981604,64.077,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:00.080592,64.176,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:00.180727,64.277,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:00.280716,64.377,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:00.380719,64.477,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:00.480911,64.577,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:00.579674,64.676,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:00.681247,64.777,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:00.781824,64.878,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:00.881805,64.978,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:00.982033,65.078,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:01.082803,65.179,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:01.181854,65.278,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:01.283351,65.379,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:01.384473,65.480,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:01.482197,65.578,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:01.583719,65.680,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:01.683832,65.780,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:01.784941,65.881,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:01.885158,65.981,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:01.984162,66.080,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:02.084880,66.181,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:02.186299,66.282,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:02.283808,66.380,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:02.384399,66.480,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:02.484940,66.581,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:02.585269,66.681,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:02.684849,66.781,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:02.785969,66.882,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:02.886142,66.982,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:02.986365,67.082,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:03.086616,67.182,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:03.186080,67.282,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:03.285947,67.382,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:03.387176,67.483,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:03.487747,67.584,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:03.588087,67.684,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:03.686945,67.783,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:03.787879,67.884,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:03.887912,67.984,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:03.990164,68.086,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:04.088289,68.184,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:04.188608,68.284,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:04.289118,68.385,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:04.389264,68.485,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:04.488916,68.585,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:04.589746,68.686,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:04.690299,68.786,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:04.789689,68.886,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:04.890496,68.986,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:04.990637,69.086,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:05.090526,69.186,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:05.190545,69.286,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:05.290784,69.387,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:05.390381,69.486,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:05.490980,69.587,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:05.592017,69.688,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:05.691140,69.787,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:05.791971,69.888,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:05.892410,69.988,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:05.991750,70.088,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:06.093126,70.189,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:06.192456,70.288,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:06.292355,70.388,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:06.392864,70.489,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:06.492876,70.589,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:06.593198,70.689,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:06.693641,70.789,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:06.793498,70.889,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:06.894634,70.990,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:06.994591,71.090,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:07.094657,71.191,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:07.193792,71.290,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:07.294649,71.390,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:07.395681,71.492,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:07.494373,71.590,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:07.595443,71.691,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:07.696357,71.792,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:07.795912,71.892,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:07.895374,71.991,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:07.996479,72.092,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:08.095852,72.192,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:08.196427,72.292,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:08.297240,72.393,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:08.397146,72.493,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:08.496963,72.593,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:08.597449,72.693,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:08.697690,72.794,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:08.798423,72.894,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:08.897779,72.994,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:08.998871,73.095,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:09.098902,73.195,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:09.198440,73.294,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:09.298747,73.395,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:09.398200,73.494,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:09.499982,73.596,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:09.598593,73.694,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:09.699201,73.795,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:09.799495,73.895,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:09.899771,73.996,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:09.999990,74.096,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:10.101037,74.197,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:10.200315,74.296,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:10.300606,74.396,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:10.402135,74.498,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:10.502023,74.598,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:10.600886,74.697,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:10.702341,74.798,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:10.802874,74.899,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:10.902092,74.998,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:11.003543,75.099,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:11.103289,75.199,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:11.203951,75.300,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:11.302941,75.399,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:11.402525,75.498,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:11.502574,75.598,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:11.602676,75.699,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:11.704464,75.800,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:11.804038,75.900,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:11.904655,76.001,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:12.004102,76.100,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:12.104078,76.200,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:12.204781,76.301,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:12.303893,76.400,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:12.405563,76.501,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:12.504781,76.601,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:12.605593,76.701,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:12.704957,76.801,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:12.806060,76.902,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:12.905479,77.001,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:13.006959,77.103,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:13.105522,77.201,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:13.206679,77.303,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:13.306559,77.402,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:13.406432,77.502,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:13.506697,77.603,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:13.606731,77.703,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:13.707578,77.803,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:13.806814,77.903,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:13.908388,78.004,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:14.007973,78.104,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:14.108305,78.204,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:14.208563,78.304,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:14.309194,78.405,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:14.407207,78.503,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:14.509165,78.605,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:14.608553,78.704,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:14.709086,78.805,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:14.809483,78.905,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:14.909249,79.005,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:15.011349,79.107,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:15.110859,79.207,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:15.210217,79.306,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:15.311329,79.407,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:15.410076,79.506,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:15.510750,79.607,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:15.611189,79.707,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:15.711176,79.807,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:15.811448,79.907,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:15.910917,80.007,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:16.012383,80.108,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:16.112753,80.209,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:16.212002,80.308,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:16.313142,80.409,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:16.413263,80.509,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:16.512230,80.608,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:16.613415,80.709,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:16.714005,80.810,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:16.812826,80.909,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:16.913564,81.009,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:17.013663,81.110,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:17.114321,81.210,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:17.214711,81.311,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:17.314657,81.411,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:17.414673,81.511,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:17.515500,81.611,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:17.615933,81.712,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:17.716540,81.812,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:17.815279,81.911,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:17.915559,82.011,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:18.017295,82.113,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:18.117935,82.214,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:18.217934,82.314,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:18.316199,82.412,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:18.417223,82.513,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:18.517167,82.613,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:18.616810,82.713,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:18.717669,82.814,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:18.817882,82.914,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:18.918538,83.014,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:19.018801,83.115,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:19.120063,83.216,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:19.219905,83.316,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:19.317817,83.414,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:19.418358,83.514,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:19.519842,83.616,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:19.620212,83.716,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:19.719387,83.815,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:19.818904,83.915,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:19.919981,84.016,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:20.019153,84.115,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:20.119675,84.216,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:20.219918,84.316,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:20.321056,84.417,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:20.421010,84.517,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:20.520967,84.617,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:20.620779,84.717,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:20.721258,84.817,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:20.821956,84.918,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:20.921820,85.018,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:21.022387,85.118,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:21.121374,85.217,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:21.222328,85.318,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:21.321818,85.418,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:21.423428,85.519,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:21.522218,85.618,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:21.623020,85.719,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:21.724023,85.820,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:21.823663,85.920,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:21.923576,86.019,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:22.024566,86.120,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:22.123864,86.220,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:22.224582,86.320,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:22.324799,86.421,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:22.424023,86.520,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:22.524951,86.621,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:22.625157,86.721,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:22.725996,86.822,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:22.825604,86.921,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:22.926000,87.022,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:23.025785,87.122,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:23.127239,87.223,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:23.226485,87.322,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:23.327169,87.423,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:23.427345,87.523,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:23.527579,87.623,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:23.627001,87.723,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:23.726701,87.823,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:23.826979,87.923,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:23.927721,88.024,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:24.027745,88.124,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:24.128103,88.224,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:24.229258,88.325,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:24.328451,88.424,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:24.428478,88.524,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:24.529394,88.625,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:24.628903,88.725,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:24.730164,88.826,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:24.829696,88.926,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
00:04:24.928978,89.025,CdcBokgChrgSts:Not req,"CdcBokgChrgSts
Not req"
